Date,Open,High,Low,Close,Adj Close,Volume
10/4/2022,2397.800049,2418,2390.149902,2413.199951,2413.199951,4129893
10/6/2022,2429,2450,2418.149902,2422.100098,2422.100098,6162021
10/7/2022,2414.649902,2443.899902,2414.649902,2432.350098,2432.350098,3560167
10/10/2022,2405,2417.600098,2388,2405.800049,2405.800049,2921076
10/11/2022,2414,2414,2351.100098,2357.899902,2357.899902,4252803
10/12/2022,2352,2381.699951,2343.100098,2375.25,2375.25,3422992
10/13/2022,2371.399902,2394,2360.100098,2382.800049,2382.800049,3382098
10/14/2022,2415,2416.350098,2369.100098,2370.699951,2370.699951,4202459
10/17/2022,2355,2414,2343.600098,2408.75,2408.75,7720595
10/18/2022,2422,2463,2420.149902,2451.25,2451.25,5729899
10/19/2022,2454.5,2527.850098,2441.699951,2493.899902,2493.899902,8882553
10/20/2022,2485,2519,2485,2500.600098,2500.600098,4022919
10/21/2022,2507.699951,2516.800049,2467,2471.600098,2471.600098,3804352
10/24/2022,2460,2502.5,2455.300049,2479.850098,2479.850098,1555270
10/25/2022,2499,2499,2438,2441.550049,2441.550049,5645639
10/27/2022,2458,2468.449951,2432.800049,2451.149902,2451.149902,5774775
10/28/2022,2465,2535,2459.449951,2526.149902,2526.149902,8126824
10/31/2022,2541,2560.949951,2532.199951,2549.600098,2549.600098,5731802
11/1/2022,2600,2600,2508,2529.850098,2529.850098,6443999
11/2/2022,2532.300049,2550.199951,2515,2545.649902,2545.649902,4145144
11/3/2022,2529.850098,2559.550049,2525.050049,2555.149902,2555.149902,3089026
11/4/2022,2553.899902,2600,2551.100098,2592.75,2592.75,5803737
11/7/2022,2591,2610.300049,2574,2606.600098,2606.600098,5440967
11/9/2022,2610.300049,2621.949951,2590.050049,2604,2604,5193814
11/10/2022,2590,2596.550049,2563,2572.5,2572.5,2753420
11/11/2022,2600,2636,2588,2631.800049,2631.800049,5681124
11/14/2022,2630.75,2642,2605.149902,2619.050049,2619.050049,4173395
11/15/2022,2622.300049,2626.399902,2590,2607.300049,2607.300049,3270388
11/16/2022,2610,2615.949951,2581.350098,2592.350098,2592.350098,4484007
11/17/2022,2584.949951,2613,2580,2599.050049,2599.050049,3074259
11/18/2022,2606.75,2609,2571.100098,2597.649902,2597.649902,2447425
11/21/2022,2588,2588,2543.100098,2550.899902,2550.899902,2949108
11/22/2022,2545,2568.5,2536.5,2565.050049,2565.050049,3051201
11/23/2022,2575,2577.899902,2552.25,2557.050049,2557.050049,2959787
11/24/2022,2566,2594,2548.199951,2579.100098,2579.100098,4333225
11/25/2022,2589,2624.899902,2582.100098,2617.600098,2617.600098,3391988
11/28/2022,2608.899902,2721.050049,2502,2707.550049,2707.550049,14549929
11/29/2022,2703.949951,2731.649902,2694,2712.199951,2712.199951,5103687
11/30/2022,2712.5,2745.449951,2698.199951,2731.350098,2731.350098,12075137
12/1/2022,2741.800049,2755,2716,2723.300049,2723.300049,4377696
12/2/2022,2730,2748,2700.600098,2722.149902,2722.149902,5348595
12/5/2022,2712,2716.75,2678,2682.449951,2682.449951,6843367
12/6/2022,2665.100098,2697,2661,2690.199951,2690.199951,3966243
12/7/2022,2685,2695,2642.149902,2650.5,2650.5,3905263
12/8/2022,2660,2665,2640.100098,2649.25,2649.25,3579858
12/9/2022,2646,2660,2601.850098,2609.100098,2609.100098,5840633
12/12/2022,2585.5,2623,2585,2613.100098,2613.100098,4374946
12/13/2022,2613.100098,2633,2606.699951,2625,2625,3845839
12/14/2022,2637.649902,2638.949951,2611,2615.5,2615.5,3354618
12/15/2022,2602.5,2615,2571,2578.350098,2578.350098,4009765
12/16/2022,2571,2618.800049,2558.149902,2565.600098,2565.600098,7308934
12/19/2022,2581,2604,2566.699951,2599.300049,2599.300049,3567363
12/20/2022,2583.899902,2626,2566,2621.800049,2621.800049,3446291
12/21/2022,2621,2633,2576.100098,2584.5,2584.5,3935463
12/22/2022,2598,2604.649902,2566.75,2577.800049,2577.800049,3438692
12/23/2022,2563.300049,2590.5,2492.25,2502.199951,2502.199951,4733657
12/26/2022,2514.75,2542,2492.399902,2524.050049,2524.050049,2764496
12/27/2022,2530,2548.800049,2515.25,2544.699951,2544.699951,2659749
12/28/2022,2538,2549.800049,2521.5,2544.449951,2544.449951,3442509
12/29/2022,2527,2548.899902,2525.5,2543.300049,2543.300049,3198493
12/30/2022,2545.100098,2577,2541.100098,2547.199951,2547.199951,3364092
1/2/2023,2550,2579,2548.199951,2575.899902,2575.899902,2453414
1/3/2023,2565.050049,2573,2547.800049,2557.050049,2557.050049,3534596
1/4/2023,2557,2561.050049,2514,2518.550049,2518.550049,4275746
1/5/2023,2523.5,2536.399902,2504,2514.050049,2514.050049,6293519
1/6/2023,2526.649902,2547.949951,2518.300049,2536.899902,2536.899902,2930338
1/9/2023,2545.300049,2602,2543.350098,2596.800049,2596.800049,4948549
1/10/2023,2606,2606,2546,2558.399902,2558.399902,3713755
1/11/2023,2552.5,2558,2521.100098,2526.149902,2526.149902,5311657
1/12/2023,2524.850098,2532.5,2465,2471.600098,2471.600098,8163366
1/13/2023,2458.399902,2472.899902,2434.600098,2467.600098,2467.600098,9515473
1/16/2023,2472.699951,2479.649902,2427,2444.100098,2444.100098,6287407
1/17/2023,2458,2483,2450.600098,2478.800049,2478.800049,4961585
1/18/2023,2473.5,2491.100098,2460.350098,2474.699951,2474.699951,6206382
1/19/2023,2472.899902,2481.149902,2456.649902,2472.050049,2472.050049,5510333
1/20/2023,2475,2475,2437.25,2442.649902,2442.649902,6890325
1/23/2023,2449,2466.199951,2425,2430.300049,2430.300049,5055324
1/24/2023,2440,2443.649902,2387.350098,2415.949951,2415.949951,7609558
1/25/2023,2412.449951,2414.699951,2380,2382.550049,2382.550049,5715684
1/27/2023,2384.399902,2387.350098,2311.649902,2337.350098,2337.350098,11920991
1/30/2023,2331.699951,2371.899902,2301,2359.75,2359.75,10047822
1/31/2023,2382,2387.649902,2341,2353.850098,2353.850098,10472167
2/1/2023,2379.949951,2379.949951,2305,2339.899902,2339.899902,8929007
2/2/2023,2318,2348,2311,2326.949951,2326.949951,6305317
2/3/2023,2349,2349,2293,2329,2329,11398850
2/6/2023,2315,2321,2305.800049,2311.449951,2311.449951,6847679
2/7/2023,2312,2327.399902,2293,2305.899902,2305.899902,6985001
2/8/2023,2313,2359.899902,2307,2351.949951,2351.949951,9765490
2/9/2023,2353.449951,2370.850098,2334,2356.050049,2356.050049,6079228
2/10/2023,2354.899902,2354.899902,2321.300049,2336.649902,2336.649902,4979789
2/13/2023,2340.199951,2350,2313.550049,2323.350098,2323.350098,4777674
2/14/2023,2329.949951,2381.899902,2323.649902,2378.100098,2378.100098,6609564
2/15/2023,2376,2437.199951,2373,2431.949951,2431.949951,15461902
2/16/2023,2449.449951,2463.800049,2425.050049,2430.050049,2430.050049,7967558
2/17/2023,2420,2447.5,2410.600098,2440.199951,2440.199951,5450092
2/20/2023,2445,2449.75,2410.100098,2414.399902,2414.399902,4078245
2/21/2023,2424,2446.800049,2412.350098,2434.100098,2434.100098,6143298
2/22/2023,2425.949951,2430,2375.050049,2378.899902,2378.899902,5087729
2/23/2023,2378,2394.75,2361.350098,2367.5,2367.5,4546655
2/24/2023,2372,2396.149902,2368,2383.699951,2383.699951,4353814
2/27/2023,2382,2389.649902,2351.699951,2367.850098,2367.850098,5168667
2/28/2023,2356.100098,2367,2313.649902,2322.550049,2322.550049,10150245
3/1/2023,2344,2345.5,2323.25,2343.899902,2343.899902,5330852
3/2/2023,2337,2351.649902,2321.600098,2326.050049,2326.050049,4307425
3/3/2023,2349.149902,2393.449951,2341.550049,2385.399902,2385.399902,6758115
3/6/2023,2400,2424.600098,2400,2408.699951,2408.699951,4694338
3/8/2023,2408.699951,2419,2385,2417.350098,2417.350098,7283694
3/9/2023,2416,2416.899902,2355.100098,2359.25,2359.25,7492509
3/10/2023,2341.5,2344,2315.050049,2322.699951,2322.699951,6153681
3/13/2023,2329,2344,2275,2284.5,2284.5,5894088
3/14/2023,2280,2304.949951,2269.050049,2275.949951,2275.949951,7396699
3/15/2023,2284.100098,2298.300049,2227.399902,2237.050049,2237.050049,10027725
3/16/2023,2243,2254,2202.199951,2225.899902,2225.899902,8474595
3/17/2023,2244.75,2251.949951,2212.699951,2223.100098,2223.100098,15697554
3/20/2023,2215,2220,2180,2201.25,2201.25,9010595
3/21/2023,2218.949951,2274,2217,2269.699951,2269.699951,9876263
3/22/2023,2285,2291.449951,2270,2276.600098,2276.600098,5039622
3/23/2023,2268,2269.899902,2243.050049,2247.800049,2247.800049,7499082
3/24/2023,2245.25,2250,2198,2203.300049,2203.300049,5711497
3/27/2023,2217.5,2254,2200.199951,2237.550049,2237.550049,6486068
3/28/2023,2245,2256.5,2237,2248,2248,5804018
3/29/2023,2239,2244.800049,2211.100098,2234.699951,2234.699951,8678073
3/31/2023,2255,2343.449951,2254.699951,2331.050049,2331.050049,13001005
4/3/2023,2345,2349,2315,2331.449951,2331.449951,4750238
4/5/2023,2348,2348,2308.550049,2325.850098,2325.850098,7505339
4/6/2023,2318.149902,2354,2318.149902,2341.449951,2341.449951,8507771
4/10/2023,2350,2350.399902,2321.550049,2324.850098,2324.850098,5981688
4/11/2023,2334,2341,2324.050049,2336.350098,2336.350098,4865301
4/12/2023,2336.350098,2367.800049,2330.050049,2346.649902,2346.649902,8389646
4/13/2023,2353,2365.800049,2342,2355.5,2355.5,5712541
4/17/2023,2424.949951,2424.949951,2349.050049,2367.449951,2367.449951,8274452
4/18/2023,2377,2377,2326,2340.350098,2340.350098,4802172
4/19/2023,2339.050049,2357.899902,2332.199951,2352,2352,5664207
4/20/2023,2354.100098,2359,2332.100098,2346.050049,2346.050049,3233882
4/21/2023,2350.649902,2361,2336.399902,2349,2349,3529236
4/24/2023,2375,2380.899902,2348,2358,2358,5970048
4/25/2023,2366,2380.600098,2350.5,2376.050049,2376.050049,4262471
4/26/2023,2379,2386.100098,2354.050049,2362.100098,2362.100098,3977129
4/27/2023,2375,2384,2364,2377.050049,2377.050049,4230627
4/28/2023,2382,2423.899902,2381.75,2420.5,2420.5,7183342
